"","len","cluster"
"26897",62,"1"
"26898",152,"1"
"26899",83,"1"
"26900",55,"1"
"26901",59,"1"
"26902",232,"2"
"26903",70,"1"
"26904",59,"1"
"26905",29,"1"
"26906",139,"1"
"26907",187,"1"
"26908",159,"1"
"26909",346,"2"
"26910",155,"1"
"26911",67,"1"
"26912",161,"1"
"26913",123,"1"
"26914",136,"1"
"26915",113,"1"
"26916",56,"1"
"26917",59,"1"
"26918",75,"1"
"26919",33,"1"
"26920",141,"1"
"26921",77,"1"
"26922",39,"1"
"26923",59,"1"
"26924",121,"1"
"26925",49,"1"
"26926",303,"2"
"26927",81,"1"
"26928",104,"1"
"26929",52,"1"
"26930",255,"2"
"26931",79,"1"
"26932",137,"1"
"26933",132,"1"
"26934",123,"1"
"26935",55,"1"
"26936",125,"1"
"26937",122,"1"
"26938",121,"1"
"26939",131,"1"
"26940",61,"1"
"26941",245,"2"
"26942",130,"1"
"26943",131,"1"
"26944",118,"1"
"26945",68,"1"
"26946",30,"1"
"26947",124,"1"
"26948",133,"1"
"26949",139,"1"
"26950",48,"1"
"26951",63,"1"
"26952",135,"1"
"26953",50,"1"
"26954",128,"1"
"26955",61,"1"
"26956",67,"1"
"26957",138,"1"
"26958",43,"1"
"26959",144,"1"
"26960",151,"1"
"26961",116,"1"
"26962",98,"1"
"26963",166,"1"
"26964",522,"2"
"26965",34,"1"
"26966",167,"1"
"26967",58,"1"
"26968",155,"1"
"26969",94,"1"
"26970",55,"1"
"26971",120,"1"
"26972",522,"2"
"26973",130,"1"
"26974",131,"1"
"26975",124,"1"
"26976",132,"1"
"26977",123,"1"
"26978",122,"1"
"26979",124,"1"
"26980",167,"1"
"26981",151,"1"
"26982",122,"1"
"26983",164,"1"
"26984",67,"1"
"26985",132,"1"
"26986",42,"1"
"26987",137,"1"
"26988",156,"1"
"26989",214,"2"
"26990",45,"1"
"26991",129,"1"
"26992",153,"1"
"26993",122,"1"
"26994",123,"1"
"26995",122,"1"
"26996",129,"1"
"26997",139,"1"
"26998",161,"1"
"26999",134,"1"
"27000",125,"1"
"27001",123,"1"
"27002",126,"1"
"27003",125,"1"
"27004",130,"1"
"27005",60,"1"
"27006",133,"1"
"27007",129,"1"
"27008",136,"1"
"27009",120,"1"
"27010",127,"1"
"27011",125,"1"
"27012",135,"1"
"27013",127,"1"
"27014",125,"1"
"27015",122,"1"
"27016",167,"1"
"27017",121,"1"
"27018",142,"1"
"27019",30,"1"
"27020",110,"1"
"27021",166,"1"
"27022",137,"1"
"27023",130,"1"
"27024",129,"1"
"27025",129,"1"
"27026",121,"1"
"27027",131,"1"
"27028",151,"1"
"27029",62,"1"
"27030",35,"1"
"27031",118,"1"
"27032",123,"1"
"27033",124,"1"
"27034",127,"1"
"27035",60,"1"
"27036",130,"1"
"27037",142,"1"
"27038",140,"1"
"27039",181,"1"
"27040",43,"1"
"27041",110,"1"
"27042",120,"1"
"27043",125,"1"
"27044",107,"1"
"27045",125,"1"
"27046",153,"1"
"27047",226,"2"
"27048",64,"1"
"27049",144,"1"
"27050",59,"1"
"27051",118,"1"
"27052",117,"1"
"27053",164,"1"
"27054",111,"1"
"27055",145,"1"
"27056",125,"1"
"27057",124,"1"
"27058",146,"1"
"27059",121,"1"
"27060",160,"1"
"27061",38,"1"
"27062",121,"1"
"27063",59,"1"
"27064",33,"1"
"27065",130,"1"
"27066",93,"1"
"27067",125,"1"
"27068",34,"1"
"27069",121,"1"
"27070",144,"1"
"27071",118,"1"
"27072",237,"2"
"27073",54,"1"
"27074",65,"1"
"27075",122,"1"
"27076",136,"1"
"27077",141,"1"
"27078",126,"1"
"27079",150,"1"
"27080",185,"1"
"27081",140,"1"
"27082",119,"1"
"27083",197,"2"
"27084",121,"1"
"27085",204,"2"
"27086",39,"1"
"27087",76,"1"
"27088",142,"1"
"27089",128,"1"
"27090",123,"1"
"27091",167,"1"
"27092",120,"1"
"27093",131,"1"
"27094",131,"1"
"27095",125,"1"
"27096",62,"1"
"27097",129,"1"
"27098",122,"1"
"27099",54,"1"
"27100",97,"1"
"27101",139,"1"
"27102",131,"1"
"27103",131,"1"
"27104",159,"1"
"27105",134,"1"
"27106",165,"1"
"27107",142,"1"
"27108",121,"1"
"27109",125,"1"
"27110",126,"1"
"27111",147,"1"
"27112",126,"1"
"27113",134,"1"
"27114",129,"1"
"27115",124,"1"
"27116",56,"1"
"27117",116,"1"
"27118",127,"1"
"27119",127,"1"
"27120",120,"1"
"27121",121,"1"
"27122",168,"1"
"27123",168,"1"
"27124",124,"1"
"27125",138,"1"
"27126",120,"1"
"27127",130,"1"
"27128",125,"1"
"27129",125,"1"
"27130",118,"1"
"27131",125,"1"
"27132",81,"1"
"27133",125,"1"
"27134",135,"1"
"27135",140,"1"
"27136",136,"1"
"27137",100,"1"
"27138",129,"1"
"27139",460,"2"
"27140",307,"2"
"27141",39,"1"
"27142",212,"2"
"27143",144,"1"
"27144",142,"1"
"27145",125,"1"
"27146",157,"1"
"27147",127,"1"
"27148",191,"2"
"27149",172,"1"
"27150",61,"1"
"27151",191,"2"
"27152",166,"1"
"27153",111,"1"
"27154",122,"1"
"27155",132,"1"
"27156",319,"2"
"27157",126,"1"
"27158",123,"1"
"27159",149,"1"
"27160",51,"1"
"27161",131,"1"
"27162",103,"1"
"27163",123,"1"
"27164",129,"1"
"27165",125,"1"
"27166",66,"1"
"27167",136,"1"
"27168",33,"1"
"27169",129,"1"
"27170",132,"1"
"27171",133,"1"
"27172",250,"2"
"27173",140,"1"
"27174",159,"1"
"27175",41,"1"
"27176",41,"1"
"27177",120,"1"
"27178",130,"1"
"27179",132,"1"
"27180",163,"1"
"27181",122,"1"
"27182",172,"1"
"27183",212,"2"
"27184",157,"1"
"27185",245,"2"
"27186",146,"1"
"27187",102,"1"
"27188",248,"2"
"27189",142,"1"
"27190",149,"1"
"27191",127,"1"
"27192",122,"1"
"27193",99,"1"
"27194",152,"1"
"27195",93,"1"
"27196",149,"1"
"27197",212,"2"
"27198",119,"1"
"27199",119,"1"
"27200",119,"1"
"27201",136,"1"
"27202",63,"1"
"27203",83,"1"
"27204",128,"1"
"27205",45,"1"
"27206",139,"1"
"27207",151,"1"
"27208",139,"1"
"27209",49,"1"
"27210",83,"1"
"27211",145,"1"
"27212",120,"1"
"27213",123,"1"
"27214",56,"1"
"27215",133,"1"
"27216",201,"2"
"27217",67,"1"
"27218",200,"2"
"27219",105,"1"
"27220",132,"1"
"27221",55,"1"
"27222",135,"1"
"27223",130,"1"
"27224",132,"1"
"27225",44,"1"
"27226",127,"1"
"27227",142,"1"
"27228",169,"1"
"27229",127,"1"
"27230",137,"1"
"27231",126,"1"
"27232",48,"1"
"27233",126,"1"
"27234",95,"1"
"27235",130,"1"
"27236",136,"1"
"27237",66,"1"
"27238",124,"1"
"27239",137,"1"
"27240",503,"2"
"27241",124,"1"
"27242",312,"2"
"27243",64,"1"
"27244",136,"1"
"27245",121,"1"
"27246",101,"1"
"27247",122,"1"
"27248",245,"2"
"27249",58,"1"
"27250",39,"1"
"27251",132,"1"
"27252",118,"1"
"27253",54,"1"
"27254",58,"1"
"27255",144,"1"
"27256",126,"1"
"27257",142,"1"
"27258",122,"1"
"27259",43,"1"
"27260",55,"1"
"27261",123,"1"
"27262",100,"1"
"27263",166,"1"
"27264",132,"1"
"27265",49,"1"
"27266",329,"2"
"27267",64,"1"
"27268",139,"1"
"27269",211,"2"
"27270",148,"1"
"27271",168,"1"
"27272",121,"1"
"27273",82,"1"
"27274",119,"1"
"27275",122,"1"
"27276",37,"1"
"27277",216,"2"
"27278",92,"1"
"27279",143,"1"
"27280",48,"1"
"27281",41,"1"
"27282",32,"1"
"27283",76,"1"
"27284",125,"1"
"27285",123,"1"
"27286",128,"1"
"27287",87,"1"
"27288",169,"1"
"27289",28,"1"
"27290",130,"1"
"27291",132,"1"
"27292",42,"1"
"27293",121,"1"
"27294",52,"1"
"27295",53,"1"
"27296",47,"1"
"27297",45,"1"
"27298",152,"1"
"27299",125,"1"
"27300",126,"1"
"27301",95,"1"
"27302",63,"1"
"27303",169,"1"
"27304",126,"1"
"27305",60,"1"
"27306",137,"1"
"27307",83,"1"
"27308",146,"1"
"27309",50,"1"
"27310",142,"1"
"27311",123,"1"
"27312",28,"1"
"27313",131,"1"
"27314",82,"1"
"27315",80,"1"
"27316",114,"1"
"27317",45,"1"
"27318",124,"1"
"27319",53,"1"
"27320",186,"1"
"27321",122,"1"
"27322",147,"1"
"27323",33,"1"
"27324",198,"2"
"27325",134,"1"
"27326",118,"1"
"27327",129,"1"
"27328",33,"1"
"27329",53,"1"
"27330",121,"1"
"27331",90,"1"
"27332",142,"1"
"27333",121,"1"
"27334",125,"1"
"27335",128,"1"
"27336",49,"1"
"27337",69,"1"
"27338",83,"1"
"27339",138,"1"
"27340",203,"2"
"27341",120,"1"
"27342",56,"1"
"27343",46,"1"
"27344",136,"1"
"27345",198,"2"
"27346",132,"1"
"27347",48,"1"
"27348",169,"1"
"27349",50,"1"
"27350",103,"1"
"27351",129,"1"
"27352",174,"1"
"27353",36,"1"
"27354",156,"1"
"27355",130,"1"
"27356",111,"1"
"27357",72,"1"
"27358",100,"1"
"27359",126,"1"
"27360",76,"1"
"27361",123,"1"
"27362",122,"1"
"27363",131,"1"
"27364",114,"1"
"27365",144,"1"
"27366",119,"1"
"27367",87,"1"
"27368",123,"1"
"27369",88,"1"
"27370",60,"1"
"27371",126,"1"
"27372",85,"1"
"27373",62,"1"
"27374",65,"1"
"27375",144,"1"
"27376",32,"1"
"27377",243,"2"
"27378",141,"1"
"27379",126,"1"
"27380",119,"1"
"27381",207,"2"
"27382",59,"1"
"27383",120,"1"
"27384",120,"1"
"27385",159,"1"
"27386",146,"1"
"27387",131,"1"
"27388",66,"1"
"27389",125,"1"
"27390",46,"1"
"27391",142,"1"
"27392",134,"1"
"27393",128,"1"
"27394",126,"1"
"27395",122,"1"
"27396",282,"2"
"27397",136,"1"
"27398",119,"1"
"27399",282,"2"
"27400",134,"1"
"27401",106,"1"
"27402",107,"1"
"27403",36,"1"
"27404",122,"1"
"27405",131,"1"
"27406",121,"1"
"27407",122,"1"
"27408",131,"1"
"27409",137,"1"
"27410",171,"1"
"27411",149,"1"
"27412",124,"1"
"27413",136,"1"
"27414",137,"1"
"27415",126,"1"
"27416",239,"2"
"27417",128,"1"
"27418",53,"1"
"27419",65,"1"
"27420",119,"1"
"27421",130,"1"
"27422",141,"1"
"27423",122,"1"
"27424",127,"1"
"27425",144,"1"
"27426",126,"1"
"27427",123,"1"
"27428",130,"1"
"27429",135,"1"
"27430",106,"1"
"27431",124,"1"
"27432",150,"1"
"27433",80,"1"
"27434",123,"1"
"27435",138,"1"
"27436",127,"1"
"27437",120,"1"
"27438",120,"1"
"27439",135,"1"
"27440",167,"1"
"27441",135,"1"
"27442",138,"1"
"27443",141,"1"
"27444",308,"2"
"27445",119,"1"
"27446",46,"1"
"27447",51,"1"
"27448",144,"1"
"27449",126,"1"
"27450",41,"1"
"27451",140,"1"
"27452",126,"1"
"27453",63,"1"
"27454",143,"1"
"27455",124,"1"
"27456",133,"1"
"27457",783,"2"
"27458",45,"1"
"27459",158,"1"
"27460",158,"1"
"27461",41,"1"
"27462",49,"1"
"27463",133,"1"
"27464",34,"1"
"27465",42,"1"
"27466",129,"1"
"27467",133,"1"
"27468",75,"1"
"27469",68,"1"
"27470",123,"1"
"27471",121,"1"
"27472",125,"1"
"27473",39,"1"
"27474",125,"1"
"27475",66,"1"
"27476",309,"2"
"27477",158,"1"
"27478",122,"1"
"27479",134,"1"
"27480",121,"1"
"27481",141,"1"
"27482",208,"2"
"27483",125,"1"
"27484",136,"1"
"27485",120,"1"
"27486",53,"1"
"27487",63,"1"
"27488",80,"1"
"27489",89,"1"
"27490",133,"1"
"27491",178,"1"
"27492",138,"1"
"27493",170,"1"
"27494",141,"1"
"27495",120,"1"
"27496",127,"1"
"27497",272,"2"
"27498",248,"2"
"27499",174,"1"
"27500",58,"1"
"27501",40,"1"
"27502",123,"1"
"27503",102,"1"
"27504",145,"1"
"27505",120,"1"
"27506",147,"1"
"27507",46,"1"
"27508",119,"1"
"27509",32,"1"
"27510",147,"1"
"27511",173,"1"
"27512",126,"1"
"27513",233,"2"
"27514",211,"2"
"27515",154,"1"
"27516",108,"1"
"27517",123,"1"
"27518",135,"1"
"27519",166,"1"
"27520",162,"1"
"27521",111,"1"
"27522",129,"1"
"27523",166,"1"
"27524",157,"1"
"27525",141,"1"
"27526",166,"1"
"27527",204,"2"
"27528",122,"1"
"27529",87,"1"
"27530",85,"1"
"27531",90,"1"
"27532",39,"1"
"27533",57,"1"
"27534",127,"1"
"27535",131,"1"
"27536",122,"1"
"27537",123,"1"
"27538",203,"2"
"27539",120,"1"
"27540",152,"1"
"27541",145,"1"
"27542",48,"1"
"27543",120,"1"
"27544",145,"1"
"27545",160,"1"
"27546",130,"1"
"27547",127,"1"
"27548",166,"1"
"27549",75,"1"
"27550",137,"1"
"27551",141,"1"
"27552",110,"1"
"27553",130,"1"
"27554",188,"2"
"27555",134,"1"
"27556",175,"1"
"27557",151,"1"
"27558",155,"1"
"27559",145,"1"
"27560",202,"2"
"27561",120,"1"
"27562",65,"1"
"27563",127,"1"
"27564",200,"2"
"27565",123,"1"
"27566",120,"1"
"27567",66,"1"
"27568",102,"1"
"27569",279,"2"
"27570",230,"2"
"27571",133,"1"
"27572",82,"1"
"27573",64,"1"
"27574",206,"2"
"27575",102,"1"
"27576",145,"1"
"27577",199,"2"
"27578",53,"1"
"27579",172,"1"
"27580",209,"2"
"27581",121,"1"
"27582",157,"1"
"27583",153,"1"
"27584",319,"2"
"27585",50,"1"
"27586",159,"1"
"27587",125,"1"
"27588",202,"2"
"27589",103,"1"
"27590",145,"1"
"27591",137,"1"
"27592",145,"1"
"27593",195,"2"
"27594",121,"1"
"27595",212,"2"
"27596",183,"1"
"27597",226,"2"
"27598",122,"1"
"27599",124,"1"
"27600",123,"1"
"27601",120,"1"
"27602",115,"1"
"27603",133,"1"
"27604",120,"1"
"27605",154,"1"
"27606",152,"1"
"27607",137,"1"
"27608",40,"1"
"27609",147,"1"
"27610",126,"1"
"27611",132,"1"
"27612",122,"1"
"27613",124,"1"
"27614",139,"1"
"27615",125,"1"
"27616",120,"1"
"27617",164,"1"
"27618",148,"1"
"27619",130,"1"
"27620",182,"1"
"27621",125,"1"
"27622",123,"1"
"27623",138,"1"
"27624",192,"2"
"27625",132,"1"
"27626",124,"1"
"27627",140,"1"
"27628",154,"1"
"27629",136,"1"
"27630",131,"1"
"27631",124,"1"
"27632",29,"1"
"27633",139,"1"
"27634",34,"1"
"27635",130,"1"
"27636",124,"1"
"27637",135,"1"
"27638",46,"1"
"27639",122,"1"
"27640",43,"1"
"27641",139,"1"
"27642",122,"1"
"27643",167,"1"
"27644",74,"1"
"27645",141,"1"
"27646",66,"1"
"27647",130,"1"
"27648",127,"1"
"27649",133,"1"
"27650",48,"1"
"27651",129,"1"
"27652",120,"1"
"27653",89,"1"
"27654",197,"2"
"27655",122,"1"
"27656",119,"1"
"27657",121,"1"
"27658",121,"1"
"27659",50,"1"
"27660",58,"1"
"27661",97,"1"
"27662",126,"1"
"27663",125,"1"
"27664",121,"1"
"27665",150,"1"
"27666",124,"1"
"27667",128,"1"
"27668",165,"1"
"27669",124,"1"
"27670",76,"1"
"27671",61,"1"
"27672",150,"1"
"27673",118,"1"
"27674",149,"1"
"27675",193,"2"
"27676",122,"1"
"27677",122,"1"
"27678",179,"1"
"27679",121,"1"
"27680",68,"1"
"27681",50,"1"
"27682",80,"1"
"27683",119,"1"
"27684",123,"1"
"27685",131,"1"
"27686",59,"1"
"27687",121,"1"
"27688",46,"1"
"27689",189,"2"
"27690",69,"1"
"27691",122,"1"
"27692",180,"1"
"27693",207,"2"
"27694",61,"1"
"27695",205,"2"
"27696",75,"1"
"27697",149,"1"
"27698",87,"1"
"27699",126,"1"
"27700",142,"1"
"27701",352,"2"
"27702",532,"2"
"27703",147,"1"
"27704",115,"1"
"27705",199,"2"
"27706",590,"2"
"27707",175,"1"
"27708",151,"1"
"27709",120,"1"
"27710",123,"1"
"27711",156,"1"
"27712",800,"2"
"27713",344,"2"
"27714",391,"2"
"27715",138,"1"
"27716",388,"2"
"27717",432,"2"
"27718",161,"1"
"27719",336,"2"
"27720",290,"2"
"27721",158,"1"
"27722",340,"2"
"27723",206,"2"
"27724",138,"1"
"27725",99,"1"
"27726",230,"2"
"27727",561,"2"
"27728",133,"1"
"27729",144,"1"
"27730",166,"1"
"27731",153,"1"
"27732",168,"1"
"27733",269,"2"
"27734",401,"2"
"27735",142,"1"
"27736",478,"2"
"27737",144,"1"
"27738",195,"2"
"27739",335,"2"
"27740",274,"2"
"27741",166,"1"
"27742",326,"2"
"27743",213,"2"
"27744",130,"1"
"27745",152,"1"
"27746",795,"2"
"27747",310,"2"
"27748",127,"1"
"27749",344,"2"
"27750",160,"1"
"27751",130,"1"
"27752",185,"1"
"27753",134,"1"
"27754",137,"1"
"27755",121,"1"
"27756",467,"2"
"27757",777,"2"
"27758",705,"2"
"27759",121,"1"
"27760",152,"1"
"27761",275,"2"
"27762",507,"2"
"27763",228,"2"
"27764",129,"1"
"27765",149,"1"
"27766",292,"2"
"27767",150,"1"
"27768",121,"1"
"27769",192,"2"
"27770",123,"1"
"27771",158,"1"
"27772",126,"1"
"27773",162,"1"
"27774",122,"1"
"27775",131,"1"
"27776",363,"2"
"27777",206,"2"
"27778",137,"1"
"27779",247,"2"
"27780",154,"1"
"27781",150,"1"
"27782",266,"2"
"27783",222,"2"
"27784",355,"2"
"27785",156,"1"
"27786",300,"2"
"27787",271,"2"
"27788",214,"2"
"27789",136,"1"
"27790",127,"1"
"27791",123,"1"
"27792",121,"1"
"27793",126,"1"
"27794",122,"1"
"27795",153,"1"
"27796",311,"2"
"27797",136,"1"
"27798",144,"1"
"27799",182,"1"
"27800",217,"2"
"27801",223,"2"
"27802",600,"2"
"27803",234,"2"
"27804",229,"2"
"27805",184,"1"
"27806",129,"1"
"27807",798,"2"
"27808",135,"1"
"27809",351,"2"
"27810",203,"2"
"27811",139,"1"
"27812",413,"2"
"27813",174,"1"
"27814",309,"2"
"27815",200,"2"
"27816",170,"1"
"27817",210,"2"
"27818",188,"2"
"27819",162,"1"
"27820",123,"1"
"27821",131,"1"
"27822",174,"1"
"27823",248,"2"
"27824",147,"1"
"27825",294,"2"
"27826",135,"1"
"27827",186,"1"
"27828",179,"1"
"27829",127,"1"
"27830",152,"1"
"27831",121,"1"
"27832",139,"1"
"27833",240,"2"
"27834",120,"1"
"27835",131,"1"
"27836",238,"2"
"27837",169,"1"
"27838",143,"1"
"27839",498,"2"
"27840",296,"2"
"27841",505,"2"
"27842",145,"1"
"27843",146,"1"
"27844",174,"1"
"27845",161,"1"
"27846",291,"2"
"27847",123,"1"
"27848",269,"2"
"27849",377,"2"
"27850",127,"1"
"27851",149,"1"
"27852",152,"1"
"27853",133,"1"
"27854",242,"2"
"27855",119,"1"
"27856",171,"1"
"27857",155,"1"
"27858",659,"2"
"27859",234,"2"
"27860",159,"1"
"27861",193,"2"
"27862",145,"1"
"27863",121,"1"
"27864",540,"2"
"27865",188,"2"
"27866",242,"2"
"27867",122,"1"
"27868",167,"1"
"27869",278,"2"
"27870",741,"2"
"27871",203,"2"
"27872",207,"2"
"27873",121,"1"
"27874",151,"1"
"27875",232,"2"
"27876",126,"1"
"27877",123,"1"
"27878",291,"2"
"27879",308,"2"
"27880",118,"1"
"27881",131,"1"
"27882",163,"1"
"27883",339,"2"
"27884",120,"1"
"27885",422,"2"
"27886",690,"2"
"27887",121,"1"
"27888",133,"1"
"27889",139,"1"
"27890",193,"2"
"27891",287,"2"
"27892",326,"2"
"27893",122,"1"
"27894",171,"1"
"27895",136,"1"
"27896",175,"1"
"27897",197,"2"
"27898",139,"1"
"27899",179,"1"
"27900",273,"2"
"27901",138,"1"
"27902",313,"2"
"27903",324,"2"
"27904",154,"1"
"27905",125,"1"
"27906",129,"1"
"27907",402,"2"
"27908",203,"2"
"27909",120,"1"
"27910",254,"2"
"27911",136,"1"
"27912",132,"1"
"27913",191,"2"
"27914",141,"1"
"27915",221,"2"
"27916",168,"1"
"27917",155,"1"
"27918",149,"1"
"27919",161,"1"
"27920",542,"2"
"27921",130,"1"
"27922",149,"1"
"27923",135,"1"
"27924",181,"1"
"27925",124,"1"
"27926",120,"1"
"27927",131,"1"
"27928",168,"1"
"27929",154,"1"
"27930",396,"2"
"27931",124,"1"
"27932",124,"1"
"27933",100,"1"
"27934",156,"1"
"27935",119,"1"
"27936",126,"1"
"27937",152,"1"
"27938",51,"1"
"27939",131,"1"
"27940",124,"1"
"27941",120,"1"
"27942",120,"1"
"27943",178,"1"
"27944",127,"1"
"27945",132,"1"
"27946",130,"1"
"27947",113,"1"
"27948",128,"1"
"27949",133,"1"
"27950",224,"2"
"27951",128,"1"
"27952",75,"1"
"27953",56,"1"
"27954",115,"1"
"27955",112,"1"
"27956",202,"2"
"27957",134,"1"
"27958",128,"1"
"27959",126,"1"
"27960",156,"1"
"27961",178,"1"
"27962",175,"1"
"27963",136,"1"
"27964",121,"1"
"27965",123,"1"
"27966",55,"1"
"27967",99,"1"
"27968",126,"1"
"27969",153,"1"
"27970",176,"1"
"27971",155,"1"
"27972",95,"1"
"27973",121,"1"
"27974",148,"1"
"27975",127,"1"
"27976",127,"1"
"27977",204,"2"
"27978",141,"1"
"27979",139,"1"
"27980",87,"1"
"27981",134,"1"
"27982",121,"1"
"27983",68,"1"
"27984",210,"2"
"27985",142,"1"
"27986",169,"1"
"27987",212,"2"
"27988",132,"1"
"27989",59,"1"
"27990",63,"1"
"27991",166,"1"
"27992",127,"1"
"27993",31,"1"
"27994",81,"1"
"27995",150,"1"
"27996",145,"1"
"27997",122,"1"
"27998",126,"1"
"27999",46,"1"
"28000",149,"1"
"28001",162,"1"
"28002",124,"1"
"28003",117,"1"
"28004",36,"1"
"28005",36,"1"
"28006",116,"1"
"28007",122,"1"
"28008",119,"1"
"28009",131,"1"
"28010",124,"1"
"28011",140,"1"
"28012",127,"1"
"28013",129,"1"
"28014",89,"1"
"28015",123,"1"
"28016",52,"1"
"28017",127,"1"
"28018",76,"1"
"28019",121,"1"
"28020",126,"1"
"28021",158,"1"
"28022",374,"2"
"28023",127,"1"
"28024",132,"1"
"28025",124,"1"
"28026",122,"1"
"28027",34,"1"
"28028",121,"1"
"28029",60,"1"
"28030",143,"1"
"28031",59,"1"
"28032",130,"1"
"28033",137,"1"
"28034",133,"1"
"28035",38,"1"
"28036",153,"1"
"28037",47,"1"
"28038",114,"1"
"28039",131,"1"
"28040",136,"1"
"28041",121,"1"
"28042",149,"1"
"28043",125,"1"
"28044",124,"1"
"28045",121,"1"
"28046",149,"1"
"28047",146,"1"
"28048",128,"1"
"28049",123,"1"
"28050",75,"1"
"28051",189,"2"
"28052",55,"1"
"28053",133,"1"
"28054",140,"1"
"28055",59,"1"
"28056",57,"1"
"28057",120,"1"
"28058",137,"1"
"28059",181,"1"
"28060",271,"2"
"28061",106,"1"
"28062",180,"1"
"28063",126,"1"
"28064",40,"1"
"28065",123,"1"
"28066",122,"1"
"28067",120,"1"
"28068",133,"1"
"28069",36,"1"
"28070",155,"1"
"28071",236,"2"
"28072",125,"1"
"28073",103,"1"
"28074",165,"1"
"28075",132,"1"
"28076",177,"1"
"28077",138,"1"
"28078",147,"1"
"28079",122,"1"
"28080",36,"1"
"28081",36,"1"
"28082",131,"1"
"28083",42,"1"
"28084",132,"1"
"28085",62,"1"
"28086",126,"1"
"28087",129,"1"
"28088",129,"1"
"28089",42,"1"
"28090",157,"1"
"28091",128,"1"
"28092",68,"1"
"28093",48,"1"
"28094",109,"1"
"28095",70,"1"
"28096",69,"1"
"28097",134,"1"
"28098",158,"1"
"28099",68,"1"
"28100",121,"1"
"28101",68,"1"
"28102",35,"1"
"28103",134,"1"
"28104",170,"1"
"28105",60,"1"
"28106",32,"1"
"28107",51,"1"
"28108",149,"1"
"28109",31,"1"
"28110",126,"1"
"28111",124,"1"
"28112",35,"1"
"28113",160,"1"
"28114",34,"1"
"28115",125,"1"
"28116",131,"1"
"28117",95,"1"
"28118",147,"1"
"28119",133,"1"
"28120",119,"1"
"28121",139,"1"
"28122",134,"1"
"28123",125,"1"
"28124",64,"1"
"28125",54,"1"
"28126",126,"1"
"28127",124,"1"
"28128",160,"1"
"28129",67,"1"
"28130",123,"1"
"28131",201,"2"
"28132",125,"1"
"28133",50,"1"
"28134",125,"1"
"28135",189,"2"
"28136",136,"1"
"28137",37,"1"
"28138",131,"1"
"28139",39,"1"
"28140",35,"1"
"28141",125,"1"
"28142",155,"1"
"28143",37,"1"
"28144",118,"1"
"28145",133,"1"
"28146",149,"1"
"28147",138,"1"
"28148",94,"1"
"28149",128,"1"
"28150",251,"2"
"28151",133,"1"
"28152",128,"1"
"28153",147,"1"
"28154",122,"1"
"28155",138,"1"
"28156",128,"1"
"28157",163,"1"
"28158",68,"1"
"28159",127,"1"
"28160",104,"1"
"28161",157,"1"
"28162",152,"1"
"28163",142,"1"
"28164",140,"1"
"28165",125,"1"
"28166",120,"1"
"28167",129,"1"
"28168",191,"2"
"28169",109,"1"
"28170",34,"1"
"28171",203,"2"
"28172",132,"1"
"28173",124,"1"
"28174",126,"1"
"28175",74,"1"
"28176",202,"2"
"28177",109,"1"
"28178",76,"1"
"28179",142,"1"
"28180",120,"1"
"28181",146,"1"
"28182",85,"1"
"28183",125,"1"
"28184",180,"1"
"28185",110,"1"
"28186",123,"1"
"28187",141,"1"
"28188",62,"1"
"28189",151,"1"
"28190",216,"2"
"28191",119,"1"
"28192",128,"1"
"28193",452,"2"
"28194",408,"2"
"28195",127,"1"
"28196",117,"1"
"28197",140,"1"
"28198",143,"1"
"28199",121,"1"
"28200",126,"1"
"28201",129,"1"
"28202",121,"1"
"28203",51,"1"
"28204",125,"1"
"28205",149,"1"
"28206",128,"1"
"28207",168,"1"
"28208",135,"1"
"28209",150,"1"
"28210",125,"1"
"28211",125,"1"
"28212",127,"1"
"28213",118,"1"
"28214",124,"1"
"28215",140,"1"
"28216",127,"1"
"28217",153,"1"
"28218",154,"1"
"28219",126,"1"
"28220",127,"1"
"28221",55,"1"
"28222",121,"1"
"28223",122,"1"
"28224",141,"1"
"28225",188,"2"
"28226",187,"1"
"28227",140,"1"
"28228",50,"1"
"28229",84,"1"
"28230",123,"1"
"28231",134,"1"
"28232",129,"1"
"28233",126,"1"
"28234",145,"1"
"28235",78,"1"
"28236",170,"1"
"28237",127,"1"
"28238",164,"1"
"28239",123,"1"
"28240",79,"1"
"28241",133,"1"
"28242",219,"2"
"28243",58,"1"
"28244",122,"1"
"28245",50,"1"
"28246",122,"1"
"28247",117,"1"
"28248",125,"1"
"28249",28,"1"
"28250",147,"1"
"28251",126,"1"
"28252",128,"1"
"28253",75,"1"
"28254",134,"1"
"28255",133,"1"
"28256",62,"1"
"28257",36,"1"
"28258",164,"1"
"28259",73,"1"
"28260",126,"1"
"28261",128,"1"
"28262",128,"1"
"28263",30,"1"
"28264",52,"1"
"28265",128,"1"
"28266",92,"1"
"28267",74,"1"
"28268",43,"1"
"28269",201,"2"
"28270",208,"2"
"28271",153,"1"
"28272",155,"1"
"28273",139,"1"
"28274",124,"1"
"28275",81,"1"
"28276",134,"1"
"28277",57,"1"
"28278",163,"1"
"28279",133,"1"
"28280",110,"1"
"28281",152,"1"
"28282",131,"1"
"28283",126,"1"
"28284",139,"1"
"28285",124,"1"
"28286",124,"1"
"28287",153,"1"
"28288",110,"1"
"28289",142,"1"
"28290",123,"1"
"28291",190,"2"
"28292",143,"1"
"28293",40,"1"
"28294",189,"2"
"28295",292,"2"
